x_coordinate,y_coordinate
-6.582,0.1548
-6.555,0.1586
-6.58,0.165
-6.586,0.1775
-6.59,0.2041
-6.6,0.2191
-6.594,0.2064
-6.594,0.185
-6.6,0.1991
-6.598,0.2042
-6.598,0.2131
-6.594,0.222
-6.6,0.2076
-6.605,0.2167
-6.586,0.2087
-6.582,0.2028
-6.574,0.1843
-6.58,0.1873
-6.57,0.1885
-6.57,0.1782
-6.57,0.1715
-6.59,0.1548
-6.586,0.1488
-6.586,0.1482
-6.586,0.1499
-6.59,0.1499
-6.59,0.1478
-6.59,0.1464
-6.59,0.1455
-6.59,0.1448
-6.59,0.1449
-6.59,0.1456
-6.59,0.1448
-6.59,0.1432
-6.59,0.1436
-6.59,0.1456
-6.59,0.1454
-6.594,0.1451
-6.594,0.1475
-6.594,0.1449
-6.594,0.146
-6.59,0.1455
-6.59,0.1449
-6.59,0.1436
-6.59,0.1444
-6.59,0.1451
-6.594,0.1461
-6.594,0.1462
-6.594,0.1464
-6.594,0.1458
-6.594,0.1484
-6.594,0.1478
-6.594,0.1471
-6.594,0.1477
-6.594,0.1467
-6.598,0.1478
-6.594,0.1488
-6.59,0.1499
-6.586,0.165
-6.59,0.168
-6.582,0.15
-6.582,0.1499
-6.594,0.1573
-6.598,0.1494
-6.605,0.1497
-6.617,0.1609
-6.613,0.1561
-6.598,0.1522
-6.598,0.1499
-6.598,0.149
-6.594,0.1483
-6.594,0.1473
-6.594,0.147
-6.594,0.1478
-6.6,0.1501
-6.598,0.1565
-6.594,0.1488
-6.594,0.1525
-6.6,0.1462
-6.598,0.1503
-6.582,0.1544
-6.582,0.1464
-6.582,0.1454
-6.582,0.1476
-6.582,0.1497
-6.582,0.1514
-6.58,0.1486
-6.57,0.1494
-6.574,0.1497
-6.574,0.145
-6.58,0.1431
-6.58,0.1447
-6.574,0.1427
-6.574,0.1433
-6.574,0.1432
-6.574,0.1436
-6.574,0.1453
-6.58,0.1438
-6.582,0.1464
-6.582,0.1465
-6.58,0.147
-6.58,0.1461
-6.58,0.1437
-6.582,0.1421
-6.58,0.144
-6.582,0.1459
-6.582,0.1476
-6.582,0.1449
-6.582,0.1451
-6.582,0.1464
-6.582,0.1462
-6.58,0.148
-6.58,0.1511
-6.57,0.1608
-6.594,0.1637
-6.59,0.1642
-6.594,0.1715
-6.6,0.1847
-6.586,0.176
-6.58,0.1711
-6.562,0.1725
-6.547,0.1807
-6.547,0.1885
-6.543,0.1932
-6.535,0.1918
-6.54,0.1951
-6.535,0.1848
-6.508,0.1908
-6.496,0.1848
-6.5,0.189
-6.504,0.183
-6.51,0.182
-6.523,0.1782
-6.52,0.1772
-6.52,0.1863
-6.504,0.1912
-6.508,0.2072
-6.508,0.2062
-6.508,0.2037
-6.504,0.216
-6.508,0.2052
-6.49,0.2062
-6.5,0.2158
-6.48,0.1915
-6.484,0.2069
-6.49,0.2086
-6.477,0.193
-6.47,0.1885
-6.473,0.17
-6.457,0.1598
-6.445,0.1625
-6.445,0.1564
-6.457,0.1703
-6.46,0.1788
-6.473,0.1572
-6.47,0.1494
-6.47,0.1488
-6.465,0.1497
-6.477,0.1654
-6.477,0.1696
-6.465,0.1688
-6.46,0.178
-6.46,0.1793
-6.44,0.1779
-6.445,0.1783
-6.453,0.1633
-6.47,0.1515
-6.47,0.1691
-6.47,0.1715
-6.46,0.1759
-6.453,0.1686
-6.453,0.1771
-6.453,0.1881
-6.434,0.174
-6.44,0.1904
-6.434,0.1772
-6.457,0.1775
-6.473,0.1722
-6.48,0.1646
-6.48,0.1895
-6.484,0.1909
-6.49,0.2098
-6.496,0.2163
-6.49,0.2247
-6.492,0.2174
-6.496,0.2225
-6.477,0.2081
-6.465,0.2078
-6.465,0.2064
-6.477,0.1819
-6.47,0.1759
-6.46,0.1495
-6.457,0.1471
-6.46,0.1499
-6.46,0.1489
-6.46,0.1489
-6.46,0.1554
-6.438,0.1598
-6.44,0.1588
-6.45,0.1606
-6.453,0.1661
-6.453,0.1835
-6.445,0.1837
-6.445,0.1963
-6.434,0.1898
-6.44,0.2009
-6.44,0.209
-6.434,0.2076
-6.41,0.2288
-6.418,0.2361
-6.41,0.2325
-6.414,0.231
-6.418,0.2231
-6.426,0.2301
-6.438,0.2139
-6.42,0.2156
-6.418,0.2292
-6.41,0.2311
-6.414,0.2478
-6.43,0.2404
-6.438,0.2169
-6.434,0.2113
-6.418,0.1981
-6.4,0.1943
-6.375,0.193
-6.387,0.204
-6.383,0.1995
-6.39,0.2067
-6.38,0.2163
-6.387,0.2198
-6.395,0.2096
-6.387,0.2074
-6.395,0.2065
-6.39,0.2094
-6.38,0.2054
-6.39,0.1952
-6.402,0.1919
-6.4,0.1857
-6.387,0.1881
-6.375,0.1881
-6.402,0.2052
-6.395,0.1935
-6.387,0.1805
-6.387,0.1816
-6.37,0.1704
-6.37,0.1722
-6.38,0.1774
-6.38,0.1724
-6.39,0.1874
-6.39,0.1982
-6.38,0.2158
-6.383,0.213
-6.39,0.2128
-6.395,0.2258
-6.414,0.2308
-6.41,0.2316
-6.418,0.2372
-6.402,0.2383
-6.4,0.2347
-6.38,0.238
-6.383,0.2344
-6.38,0.2352
-6.375,0.2542
-6.367,0.2576
-6.367,0.2261
-6.367,0.2212
-6.363,0.2177
-6.367,0.2177
-6.36,0.2168
-6.348,0.2046
-6.344,0.1937
-6.355,0.2004
-6.348,0.1913
-6.348,0.195
-6.34,0.2003
-6.35,0.1901
-6.355,0.1943
-6.37,0.182
-6.363,0.1866
-6.363,0.192
-6.355,0.2059
-6.355,0.2004
-6.35,0.2004
-6.348,0.1989
-6.344,0.2095
-6.348,0.2272
-6.336,0.2147
-6.35,0.2461
-6.34,0.238
-6.33,0.2423
-6.344,0.234
-6.332,0.2363
-6.33,0.2264
-6.332,0.2183
-6.332,0.2257
-6.316,0.2222
-6.33,0.2175
-6.332,0.2423
-6.32,0.2397
-6.336,0.2435
-6.33,0.2272
-6.31,0.2169
-6.316,0.2312
-6.33,0.2251
-6.336,0.2384
-6.35,0.2334
-6.348,0.237
-6.336,0.2191
-6.348,0.2395
-6.332,0.2512
-6.305,0.2462
-6.297,0.2404
-6.293,0.2477
-6.3,0.2551
-6.285,0.266
-6.3,0.2573
-6.324,0.255
-6.312,0.2708
-6.316,0.2666
-6.312,0.2439
-6.3,0.2488
-6.31,0.2388
-6.3,0.2466
-6.3,0.2458
-6.28,0.2489
-6.29,0.25
-6.277,0.2722
-6.277,0.257
-6.273,0.2532
-6.273,0.2505
-6.266,0.2605
-6.26,0.2505
-6.254,0.2512
-6.25,0.2238
-6.258,0.2415
-6.266,0.2479
-6.27,0.263
-6.273,0.281
-6.28,0.2754
-6.27,0.2844
-6.277,0.2986
-6.273,0.3032
-6.277,0.2964
-6.277,0.3003
-6.273,0.2834
-6.266,0.2646
-6.285,0.2551
-6.266,0.2522
-6.254,0.2559
-6.258,0.2489
-6.26,0.2505
-6.246,0.2676
-6.24,0.2695
-6.22,0.2676
-6.215,0.2588
-6.21,0.2478
-6.22,0.2668
-6.207,0.274
-6.207,0.2825
-6.207,0.2642
-6.223,0.2825
-6.234,0.276
-6.242,0.2554
-6.246,0.2517
-6.25,0.2266
-6.246,0.2201
-6.266,0.2239
-6.258,0.1971
-6.273,0.2034
-6.26,0.1865
-6.266,0.177
-6.277,0.212
-6.273,0.2198
-6.28,0.2303
-6.28,0.2197
-6.266,0.2291
-6.266,0.2235
-6.26,0.2255
-6.26,0.2423
-6.258,0.2323
-6.242,0.2278
-6.254,0.2345
-6.266,0.2448
-6.273,0.2426
-6.285,0.2395
-6.29,0.2404
-6.3,0.225
-6.32,0.2145
-6.332,0.2146
-6.336,0.2186
-6.355,0.2225
-6.355,0.2341
-6.348,0.2421
-6.35,0.2323
-6.332,0.2341
-6.324,0.2438
-6.305,0.209
-6.3,0.2219
-6.3,0.2059
-6.31,0.2123
-6.33,0.1998
-6.324,0.1842
-6.32,0.197
-6.305,0.1963
-6.312,0.2108
-6.297,0.1945
-6.3,0.1914
-6.293,0.1927
-6.316,0.1924
-6.316,0.2166
-6.316,0.2219
-6.316,0.2274
-6.3,0.2327
-6.3,0.2223
-6.305,0.2389
-6.3,0.243
-6.29,0.2451
-6.285,0.2358
-6.29,0.2335
-6.285,0.2435
-6.29,0.2155
-6.293,0.2046
-6.29,0.218
-6.3,0.2238
-6.3,0.2137
-6.305,0.2152
-6.312,0.2191
-6.31,0.2162
-6.31,0.1996
-6.297,0.2106
-6.266,0.2054
-6.27,0.2285
-6.277,0.235
-6.277,0.2256
-6.28,0.2291
-6.293,0.2228
-6.312,0.2399
-6.316,0.2441
-6.332,0.2478
-6.33,0.2319
-6.312,0.2314
-6.31,0.2295
-6.305,0.2247
-6.32,0.2369
-6.32,0.2242
-6.312,0.2328
-6.31,0.2429
-6.3,0.2366
-6.297,0.2443
-6.29,0.2368
-6.285,0.2405
-6.285,0.2229
-6.297,0.2142
-6.273,0.2211
-6.266,0.235
-6.254,0.2446
-6.258,0.2413
-6.234,0.2357
-6.223,0.2263
-6.21,0.2312
-6.215,0.2223
-6.234,0.2372
-6.223,0.2358
-6.215,0.2373
-6.215,0.2397
-6.223,0.2194
-6.227,0.2056
-6.242,0.1971
-6.246,0.1943
-6.25,0.208
-6.26,0.2234
-6.27,0.2255
-6.28,0.2456
-6.273,0.2485
-6.26,0.2402
-6.258,0.247
-6.25,0.2399
-6.258,0.2452
-6.26,0.251
-6.277,0.2546
-6.266,0.264
-6.258,0.2603
-6.266,0.2737
-6.27,0.2925
-6.285,0.305
-6.28,0.3074
-6.29,0.3164
-6.27,0.3389
-6.266,0.342
-6.27,0.3333
-6.27,0.3162
-6.28,0.3076
-6.27,0.3225
-6.27,0.3186
-6.27,0.311
-6.29,0.3037
-6.293,0.2952
-6.31,0.2776
-6.3,0.2683
-6.3,0.2654
-6.305,0.2622
-6.305,0.252
-6.316,0.2585
-6.32,0.264
-6.312,0.2615
-6.32,0.266
-6.33,0.2644
-6.336,0.2625
-6.324,0.2537
-6.31,0.2588
-6.297,0.2673
-6.293,0.271
-6.31,0.2844
-6.312,0.2622
-6.29,0.2603
-6.277,0.2693
-6.266,0.2563
-6.266,0.2559
-6.27,0.2656
-6.28,0.266
-6.285,0.2673
-6.29,0.2605
-6.29,0.2695
-6.285,0.2751
-6.285,0.267
-6.29,0.289
-6.297,0.2844
-6.305,0.284
-6.3,0.2917
-6.312,0.2737
-6.305,0.272
-6.293,0.2734
-6.293,0.2737
-6.293,0.2793
-6.293,0.2861
-6.29,0.2788
-6.277,0.2603
-6.293,0.2563
-6.29,0.2783
-6.293,0.2683
-6.3,0.2744
-6.3,0.2935
-6.3,0.2922
-6.297,0.3008
-6.293,0.306
-6.273,0.3108
-6.273,0.3145
-6.273,0.3228
-6.285,0.3372
-6.277,0.342
-6.27,0.3289
-6.254,0.3193
-6.234,0.3428
-6.22,0.3513
-6.22,0.3625
-6.215,0.3687
-6.207,0.3665
-6.223,0.357
-6.22,0.3691
-6.203,0.3718
-6.203,0.3955
-6.19,0.372
-6.18,0.3667
-6.17,0.3533
-6.17,0.351
-6.164,0.3489
-6.156,0.3452
-6.17,0.3462
-6.16,0.3289
-6.176,0.3293
-6.19,0.327
-6.184,0.3325
-6.184,0.3232
-6.176,0.3423
-6.176,0.343
-6.195,0.337
-6.188,0.3499
-6.188,0.348
-6.184,0.3464
-6.195,0.3425
-6.19,0.3499
-6.17,0.3538
-6.16,0.345
-6.168,0.356
-6.16,0.37
-6.17,0.374
-6.184,0.3845
-6.19,0.3662
-6.207,0.3508
-6.223,0.3418
-6.22,0.342
-6.223,0.3381
-6.223,0.3364
-6.223,0.3274
-6.234,0.3054
-6.227,0.3213
-6.223,0.3013
-6.23,0.298
-6.242,0.3123
-6.242,0.3052
-6.246,0.32
-6.24,0.3447
-6.234,0.34
-6.227,0.318
-6.22,0.3274
-6.215,0.3184
-6.21,0.2961
-6.207,0.296
-6.215,0.2903
-6.21,0.3008
-6.21,0.3086
-6.203,0.31
-6.19,0.319
-6.184,0.3242
-6.176,0.3416
-6.18,0.344
-6.176,0.3357
-6.16,0.3184
-6.156,0.3076
-6.15,0.2986
-6.14,0.294
-6.13,0.2954
-6.13,0.2957
-6.12,0.3127
-6.113,0.319
-6.12,0.3284
-6.133,0.3044
-6.137,0.3018
-6.168,0.2986
-6.168,0.3037
-6.168,0.313
-6.16,0.305
-6.168,0.31
-6.17,0.3115
-6.16,0.3152
-6.184,0.3225
-6.184,0.3433
-6.18,0.352
-6.203,0.349
-6.22,0.3545
-6.223,0.3555
-6.23,0.3572
-6.23,0.3494
-6.246,0.365
-6.234,0.3735
-6.25,0.3894
-6.25,0.3818
-6.254,0.371
-6.242,0.3933
-6.258,0.3838
-6.266,0.3682
-6.277,0.3738
-6.266,0.384
-6.266,0.3928
-6.273,0.4062
-6.277,0.4126
-6.27,0.4185
-6.258,0.4277
-6.254,0.4224
-6.23,0.4158
-6.242,0.4077
-6.23,0.4004
-6.23,0.388
-6.21,0.3728
-6.22,0.3567
-6.207,0.3752
-6.207,0.3623
-6.223,0.3774
-6.21,0.38
-6.22,0.3645
-6.22,0.3445
-6.22,0.3406
-6.21,0.3464
-6.2,0.3477
-6.195,0.3533
-6.176,0.363
-6.18,0.3774
-6.18,0.3865
-6.176,0.3848
-6.156,0.389
-6.16,0.394
-6.18,0.4019
-6.18,0.3948
-6.164,0.3992
-6.18,0.408
-6.184,0.3843
-6.184,0.3828
-6.184,0.3745
-6.19,0.392
-6.195,0.3984
-6.188,0.4043
-6.176,0.386
-6.18,0.3818
-6.16,0.3877
-6.18,0.4038
-6.188,0.4172
-6.188,0.4204
-6.188,0.395
-6.2,0.3857
-6.184,0.3684
-6.168,0.3635
-6.19,0.37
-6.188,0.3755
-6.195,0.3726
-6.223,0.3794
-6.22,0.377
-6.21,0.3757
-6.21,0.3853
-6.195,0.3933
-6.195,0.3933
-6.19,0.3997
-6.184,0.4102
-6.215,0.3914
-6.22,0.386
-6.23,0.3872
-6.23,0.3765
-6.254,0.3762
-6.26,0.3657
-6.26,0.3655
-6.266,0.3657
-6.266,0.3696
-6.27,0.3687
-6.266,0.3699
-6.273,0.364
-6.285,0.3857
-6.31,0.3875
-6.293,0.3835
-6.312,0.4014
-6.305,0.3896
-6.31,0.392
-6.34,0.3958
-6.336,0.397
-6.33,0.3938
-6.32,0.377
-6.336,0.3887
-6.332,0.3872
-6.34,0.3745
-6.34,0.3606
-6.34,0.371
-6.34,0.3484
-6.34,0.3354
-6.344,0.3342
-6.332,0.3418
-6.32,0.3452
-6.324,0.356
-6.305,0.3687
-6.297,0.3657
-6.3,0.366
-6.285,0.3735
-6.277,0.3794
-6.29,0.381
-6.3,0.3865
-6.29,0.393
-6.297,0.3838
-6.29,0.384
-6.31,0.358
-6.316,0.3604
-6.32,0.3691
-6.32,0.4
-6.32,0.3784
-6.33,0.3818
-6.34,0.3884
-6.33,0.3901
-6.32,0.3887
-6.312,0.3867
-6.316,0.3914
-6.324,0.4097
-6.34,0.413
-6.336,0.398
-6.324,0.3882
-6.336,0.3833
-6.34,0.3728
-6.34,0.3643
-6.34,0.3533
-6.33,0.3733
-6.31,0.3757
-6.31,0.3699
-6.31,0.3738
-6.293,0.382
-6.297,0.3938
-6.3,0.3933
-6.29,0.4028
-6.277,0.399
-6.26,0.3926
-6.27,0.3813
-6.26,0.3848
-6.254,0.3872
-6.227,0.3909
-6.23,0.375
-6.227,0.3735
-6.223,0.3757
-6.215,0.3765
-6.21,0.397
-6.22,0.3835
-6.223,0.3975
-6.21,0.382
-6.22,0.3794
-6.22,0.371
-6.215,0.371
-6.227,0.373
-6.21,0.357
-6.21,0.3457
-6.22,0.338
-6.223,0.3394
-6.23,0.3276
-6.234,0.3252
-6.23,0.3267
-6.23,0.3235
-6.223,0.316
-6.223,0.2942
-6.223,0.3086
-6.22,0.304
-6.215,0.292
-6.2,0.2817
-6.19,0.3042
-6.195,0.3008
-6.207,0.2966
-6.21,0.3008
-6.215,0.3113
-6.23,0.3367
-6.215,0.3354
-6.203,0.3237
-6.195,0.3184
-6.168,0.2964
-6.18,0.302
-6.188,0.3066
-6.18,0.3152
-6.188,0.317
-6.188,0.3179
-6.168,0.3076
-6.156,0.328
-6.168,0.3157
-6.168,0.3176
-6.18,0.3262
-6.184,0.32
-6.19,0.3293
-6.207,0.3208
-6.207,0.3171
-6.207,0.3257
-6.203,0.3193
-6.184,0.3293
-6.2,0.3347
-6.195,0.3357
-6.168,0.3142
-6.17,0.3218
-6.176,0.3083
-6.176,0.3037
-6.184,0.3054
-6.19,0.316
-6.195,0.3127
-6.203,0.306
-6.207,0.3042
-6.207,0.3035
-6.2,0.2861
-6.195,0.2742
-6.19,0.2822
-6.184,0.3025
-6.2,0.2952
-6.21,0.3013
-6.22,0.301
-6.234,0.3135
-6.246,0.314
-6.23,0.327
-6.22,0.3262
-6.203,0.3113
-6.2,0.3142
-6.195,0.3135
-6.203,0.3394
-6.19,0.3315
-6.18,0.3318
-6.168,0.333
-6.164,0.312
-6.176,0.3218
-6.168,0.315
-6.145,0.3171
-6.137,0.3071
-6.152,0.2932
-6.137,0.2922
-6.14,0.3127
-6.125,0.3142
-6.105,0.3247
-6.105,0.311
-6.117,0.3179
-6.1,0.3242
-6.1,0.3174
-6.105,0.3186
-6.09,0.3145
-6.094,0.31
-6.094,0.3418
-6.1,0.3489
-6.13,0.3564
-6.113,0.3613
-6.11,0.3618
-6.1,0.3762
-6.1,0.3865
-6.086,0.3882
-6.09,0.3772
-6.09,0.3792
-6.086,0.3696
-6.08,0.3547
-6.074,0.3467
-6.074,0.349
-6.086,0.321
-6.08,0.3323
-6.07,0.3284
-6.074,0.342
-6.06,0.336
-6.066,0.3174
-6.06,0.3245
-6.06,0.3235
-6.074,0.2986
-6.08,0.293
-6.07,0.2778
-6.06,0.2605
-6.07,0.2642
-6.062,0.2751
-6.047,0.27
-6.035,0.277
-6.04,0.2913
-6.043,0.271
-6.04,0.2742
-6.04,0.2998
-6.027,0.2847
-6.04,0.3086
-6.035,0.3079
-6.05,0.2832
-6.066,0.3057
-6.047,0.3064
-6.05,0.3032
-6.05,0.302
-6.05,0.298
-6.05,0.2869
-6.047,0.3074
-6.05,0.312
-6.04,0.32
-6.027,0.3157
-6.06,0.3203
-6.062,0.3135
-6.06,0.3118
-6.055,0.3083
-6.06,0.325
-6.035,0.308
-6.016,0.2874
-6.01,0.285
-6.004,0.3044
-5.992,0.3066
-5.992,0.3052
-5.99,0.2969
-6.004,0.2942
-6.0,0.2974
-6.0,0.273
-6.004,0.2695
-6.008,0.2537
-6.004,0.2479
-5.992,0.2484
-5.977,0.2382
-5.984,0.2343
-5.996,0.2235
-6.004,0.2427
-6.016,0.2593
-6.02,0.2627
-6.004,0.2615
-6.008,0.2505
-6.016,0.2668
-6.023,0.272
-6.035,0.273
-6.043,0.2686
-6.05,0.2732
-6.06,0.2588
-6.043,0.2352
-6.055,0.246
-6.06,0.2491
-6.082,0.2479
-6.074,0.2722
-6.08,0.275
-6.08,0.2795
-6.09,0.2698
-6.09,0.253
-6.094,0.2573
-6.117,0.2474
-6.12,0.2388
-6.133,0.232
-6.13,0.2338
-6.125,0.2313
-6.117,0.2296
-6.125,0.2263
-6.12,0.2325
-6.12,0.2196
-6.133,0.2255
-6.137,0.2242
-6.152,0.237
-6.14,0.2382
-6.16,0.2477
-6.156,0.2399
-6.16,0.2325
-6.15,0.213
-6.16,0.2067
-6.164,0.2289
-6.164,0.2203
-6.152,0.2203
-6.152,0.2333
-6.13,0.2505
-6.117,0.2428
-6.113,0.2404
-6.1,0.2346
-6.1,0.2275
-6.086,0.2283
-6.11,0.2311
-6.117,0.2333
-6.125,0.2201
-6.133,0.2188
-6.14,0.2434
-6.145,0.2542
-6.15,0.2517
-6.15,0.2378
-6.17,0.2314
-6.176,0.2418
-6.18,0.2253
-6.152,0.2349
-6.145,0.2349
-6.156,0.2252
-6.156,0.2195
-6.17,0.2202
-6.176,0.2028
-6.203,0.2046
-6.184,0.2048
-6.188,0.2013
-6.19,0.194
-6.19,0.2076
-6.188,0.2252
-6.2,0.223
-6.195,0.223
-6.19,0.2023
-6.207,0.2056
-6.195,0.1782
-6.203,0.1771
-6.203,0.1875
-6.19,0.1766
-6.2,0.1746
-6.184,0.1837
-6.19,0.1765
-6.2,0.1682
-6.188,0.1544
-6.21,0.1725
-6.22,0.1636
-6.22,0.1744
-6.23,0.1649
-6.227,0.168
-6.21,0.1821
-6.2,0.1727
-6.2,0.1782
-6.207,0.1764
-6.2,0.175
-6.188,0.1771
-6.188,0.19
-6.176,0.1982
-6.17,0.1805
-6.207,0.182
-6.2,0.164
-6.18,0.1484
-6.18,0.147
-6.184,0.1478
-6.184,0.1461
-6.184,0.1487
-6.184,0.1487
-6.184,0.1488
-6.184,0.1511
-6.19,0.1489
-6.19,0.1462
-6.195,0.1462
-6.19,0.1477
-6.19,0.1448
-6.195,0.1473
-6.195,0.1453
-6.195,0.1473
-6.195,0.1473
-6.195,0.1464
-6.195,0.1471
-6.2,0.1483
-6.195,0.1478
-6.195,0.148
-6.195,0.1492
-6.22,0.1544
-6.22,0.1598
-6.22,0.164
-6.215,0.1597
-6.223,0.1547
-6.188,0.1615
-6.184,0.1495
-6.18,0.1588
-6.18,0.1727
-6.188,0.1794
-6.2,0.1754
-6.195,0.173
-6.18,0.1819
-6.18,0.1826
-6.188,0.1733
-6.215,0.1874
-6.203,0.1918
-6.195,0.1904
-6.207,0.1901
-6.188,0.196
-6.21,0.2092
-6.21,0.1917
-6.21,0.2062
-6.21,0.2106
-6.207,0.2109
-6.21,0.2021
-6.207,0.1974
-6.188,0.2041
-6.18,0.1921
-6.184,0.1958
-6.18,0.2074
-6.18,0.2015
-6.176,0.1946
-6.164,0.179
-6.156,0.1973
-6.164,0.1914
-6.16,0.1902
-6.17,0.1832
-6.17,0.197
-6.16,0.1906
-6.15,0.2037
-6.164,0.2196
-6.156,0.2119
-6.17,0.201
-6.152,0.2053
-6.15,0.2106
-6.15,0.213
-6.15,0.2108
-6.14,0.1996
-6.145,0.2095
-6.168,0.2253
-6.156,0.222
-6.152,0.2158
-6.184,0.2052
-6.17,0.223
-6.164,0.2135
-6.152,0.2065
-6.14,0.189
-6.15,0.1865
-6.156,0.2079
-6.164,0.2034
-6.176,0.1884
-6.184,0.1672
-6.188,0.1711
-6.19,0.1841
-6.188,0.195
-6.195,0.2006
-6.19,0.1909
-6.2,0.1917
-6.203,0.1997
-6.18,0.2094
-6.17,0.1978
-6.18,0.2015
-6.176,0.1973
-6.164,0.1907
-6.176,0.1852
-6.176,0.1654
-6.19,0.171
-6.195,0.1782
-6.188,0.1865
-6.184,0.2112
-6.176,0.2036
-6.152,0.1957
-6.13,0.1792
-6.13,0.1946
-6.133,0.201
-6.117,0.1891
-6.13,0.1709
-6.125,0.1708
-6.14,0.1552
-6.137,0.1608
-6.145,0.1604
-6.152,0.1584
-6.145,0.1719
-6.15,0.17
-6.16,0.1656
-6.156,0.1617
-6.164,0.1606
-6.17,0.159
-6.184,0.1714
-6.2,0.187
-6.184,0.1808
-6.2,0.2037
-6.195,0.2256
-6.188,0.2296
-6.184,0.2279
-6.184,0.2117
-6.184,0.224
-6.2,0.247
-6.184,0.2478
-6.188,0.2483
-6.16,0.2308
-6.168,0.2417
-6.164,0.2196
-6.156,0.2076
-6.164,0.1997
-6.156,0.2115
-6.14,0.2013
-6.15,0.2097
-6.133,0.2166
-6.117,0.2043
-6.13,0.1967
-6.12,0.1909
-6.12,0.2072
-6.1,0.1921
-6.113,0.1881
-6.113,0.1752
-6.13,0.1676
-6.13,0.1554
-6.125,0.1486
-6.125,0.1462
-6.125,0.1462
-6.125,0.1465
-6.125,0.1471
-6.125,0.1462
-6.13,0.1464
-6.13,0.1458
-6.13,0.1461
-6.13,0.1482
-6.13,0.1493
-6.13,0.1488
-6.133,0.1498
-6.133,0.1533
-6.12,0.16
-6.105,0.1707
-6.086,0.1749
-6.086,0.1602
-6.07,0.1497
-6.07,0.1536
-6.074,0.1483
-6.074,0.1561
-6.06,0.156
-6.08,0.1575
-6.074,0.1655
-6.098,0.1718
-6.09,0.1917
-6.08,0.2046
-6.062,0.2158
-6.062,0.2317
-6.043,0.2206
-6.066,0.224
-6.08,0.2197
-6.09,0.2269
-6.098,0.2325
-6.098,0.2162
-6.11,0.2009
-6.117,0.2087
-6.11,0.2206
-6.14,0.2289
-6.145,0.2179
-6.156,0.2128
-6.152,0.2163
-6.16,0.213
-6.16,0.2319
-6.164,0.2385
-6.16,0.2217
-6.168,0.2203
-6.18,0.212
-6.18,0.2084
-6.184,0.203
-6.2,0.1985
-6.203,0.2065
-6.19,0.2145
-6.203,0.2297
-6.22,0.2428
-6.215,0.253
-6.22,0.2482
-6.23,0.2362
-6.234,0.2397
-6.24,0.252
-6.24,0.261
-6.234,0.2507
-6.223,0.2627
-6.234,0.2925
-6.258,0.2986
-6.258,0.2844
-6.266,0.292
-6.27,0.2908
-6.28,0.2776
-6.297,0.2944
-6.27,0.2927
-6.26,0.288
-6.246,0.2903
-6.258,0.2832
-6.266,0.289
-6.254,0.2925
-6.258,0.2935
-6.246,0.2808
-6.25,0.2712
-6.242,0.2842
-6.234,0.3008
-6.242,0.2944
-6.266,0.2935
-6.26,0.2822
-6.258,0.2986
-6.254,0.2952
-6.24,0.2893
-6.23,0.2795
-6.242,0.2866
-6.242,0.2937
-6.246,0.2974
-6.24,0.2898
-6.23,0.2864
-6.254,0.2952
-6.246,0.281
-6.23,0.283
-6.22,0.2751
-6.24,0.2725
-6.24,0.2776
-6.234,0.2927
-6.223,0.286
-6.22,0.2952
-6.223,0.2854
-6.22,0.2942
-6.215,0.299
-6.234,0.2942
-6.246,0.2788
-6.24,0.265
-6.254,0.263
-6.258,0.282
-6.242,0.3
-6.223,0.2986
-6.21,0.3115
-6.19,0.331
-6.203,0.3318
-6.195,0.3494
-6.195,0.3552
-6.195,0.349
-6.176,0.344
-6.18,0.3289
-6.188,0.317
-6.207,0.3262
-6.188,0.3208
-6.17,0.3071
-6.16,0.3242
-6.156,0.3362
-6.168,0.327
-6.168,0.323
-6.168,0.307
-6.16,0.2886
-6.15,0.2942
-6.176,0.301
-6.168,0.2886
-6.156,0.295
-6.18,0.3008
-6.188,0.3123
-6.19,0.3193
-6.203,0.3052
-6.215,0.2888
-6.21,0.288
-6.203,0.2908
-6.207,0.2866
-6.21,0.3071
-6.215,0.289
-6.227,0.2961
-6.215,0.2986
-6.22,0.313
-6.21,0.3198
-6.207,0.3284
-6.21,0.321
-6.22,0.3152
-6.23,0.3315
-6.227,0.3286
-6.22,0.31
-6.223,0.298
-6.234,0.299
-6.223,0.3215
-6.227,0.3142
-6.203,0.3152
-6.223,0.3223
-6.242,0.3372
-6.234,0.3342
-6.246,0.3213
-6.23,0.3127
-6.24,0.3003
-6.23,0.2932
-6.215,0.287
-6.207,0.2805
-6.207,0.2803
-6.22,0.2622
-6.207,0.2568
-6.19,0.278
-6.22,0.293
-6.203,0.3098
-6.203,0.3157
-6.21,0.3345
-6.223,0.3296
-6.223,0.331
-6.234,0.3384
-6.234,0.3625
-6.21,0.3687
-6.21,0.3677
-6.22,0.3667
-6.227,0.3682
-6.215,0.3774
-6.23,0.3745
-6.21,0.3918
-6.203,0.4167
-6.21,0.4204
-6.2,0.4307
-6.207,0.4292
-6.19,0.4534
-6.2,0.453
-6.19,0.4358
-6.184,0.438
-6.184,0.4446
-6.188,0.4124
-6.168,0.404
-6.18,0.4043
-6.18,0.4202
-6.184,0.4202
-6.195,0.4202
-6.176,0.4473
-6.188,0.451
-6.18,0.4385
-6.18,0.4465
-6.176,0.452
-6.18,0.4468
-6.16,0.444
-6.176,0.4382
-6.176,0.452
